Title,Content,Date
Canada approves controversial Petronas gas project,"Canada has given Malaysia's oil giant Petronas the green light to build a 
 liquefied natural gas pipeline along its Pacific Northwest coast, imposing 
 tough ...",28 Sep 2016
"Canada approves $36 bn LNG project, eyes Asia","Canada approved a massive $27 billion (Canadian $36 billion) project by 
 Malaysia's Petronas to build a liquefied natural gas pipeline along its 
 Pacific ...",28 Sep 2016
Production begins from LNG Train 9 in Bintulu complex,"KUCHING: Petroliam Nasional Bhd (Petronas) yesterday announced the 
 production of first commissioning liquefied natural gas (LNG) cargo from 
 the newly ...",28 Sep 2016
MISC's MaMPU1 to Commence Ops at Vestigo's Anjung Kecil ...,"... will commence work for operator Vestigo Petroleum Sdn Bhd -- a unit of 
 Malaysia's national oil company PETRONAS' upstream arm PETRONAS Carigali 
 Sdn Bhd.",29 Sep 2016
MISC Berhad celebrates the sail away of MaMPU 1 marginal ...,"on behalf of PETRONAS Carigali Sdn. Bhd. The ceremony was attended by 
 MISC's Vice President of Offshore Business Unit, Tuan Syed Hashim Syed 
 Abdullah, Mr. Keith ...",29 Sep 2016
Petronas-Aramco seek $10b loan for Johor project,"Malaysia's national oil corporation Petronas and the Saudi Arabian Oil 
 Company (Saudi Aramco) have begun negotiations with Malaysian-based banks 
 to raise a ...",30 Sep 2016
New LNG Carrier Delivered to MISC Berhad,"Upon their delivery, these new LNG Carriers will be chartered to PETRONAS 
 for the next 15 years. The naming ceremony was graced by the presence of Y. 
 Bhg. Tan ...",30 Sep 2016
Petronas might sell majority stake in $27 billion Canada LNG project,"Petronas is weighing options for the project as a more than 50 per cent 
 slide in crude oil prices. Advertisement. By: Reuters | Kuala Lumpur/milan 
 | October 1, ...",1 Oct 2016
Qualifying - Hamilton beats Rosberg to pole in Malaysia,"... position for the 2016 Formula 1 Petronas Malaysia Grand Prix, as the 
 world champion headed qualifying by four-tenths of a second at Sepang on 
 Saturday.",1 Oct 2016
"Challenging times for employers, employees","Recently, oil and gas giant Petronas laid off 1,000 employees, mostly 
 contract workers, because of the falling price of oil, which was then 
 hovering around ...",2 Oct 2016
Usher swoons crowd at F1 after-race concert,"SEPANG: Grammy award-winning American singer-songwriter Usher closed the F1 
 Petronas Grand Prix 2016 with an upbeat performance during the event's ...",2 Oct 2016
"F1: Ricciardo juara GP Malaysia, kereta Hamilton terbakar","Pelumba Mercedes AMG PETRONAS, Nico Rosberg yang terbabit dalam beberapa 
 siri insiden ketika saingan menamatkan perlumbaan di tempat ketiga, ...",2 Oct 2016
Zahid not offended by criticism over his English speech at UNGA,"Petronas Chemicals catat untung bersih 10 kali ganda kepada RM1.86 bilion. 
 Ini menyaksikan untung bersih kumpulan bagi tempoh tersebut meningkat 10 
 kali ...",2 Oct 2016
In Case You Missed It - off track in Malaysia,"Kuala Lumpur's challenging Sepang International Circuit staged another 
 fascinating battle on Sunday in the 2016 Formula 1 Petronas Malaysia Grand 
 Prix.",3 Oct 2016
"Menara Kembar Petronas - Inilah Fakta Bangunan di Negara Upin Ipin Ini, 
 Nomor 5 Buatmu Kaget","Menara Petronas, Maaysia. Laporan Wartawan Tribuntravel.com, Novita Shinta. 
 TRIBUNTRAVEL.COM - Guys, buat kamu yang hobi melancong atau kepo- ...",4 Oct 2016
GreenTech announces partnership with Petronas to deploy ...,"Malaysian Green Technology Corporation (GreenTech Malaysia) has announced a 
 partnership with Petronas Dagangan (PDB), which will see PDB deploy 66 
 ChargEV ...",6 Oct 2016
Petronas to expand Euro 5 diesel availability to 18 stations by ...,"For now, Petronas Euro 5 Dynamic diesel is available at these stations: 
 Lebuhraya Pasir Gudang; Linkedua South-bound; NKVE Damansara; Technology 
 Park Malaysia 1 ...",6 Oct 2016
ExxonMobil consortium fined $76bn by court in Chad,"Leading a consortium that included Chevron and Malaysia's Petronas, Exxon 
 supervised construction of the 650-mile pipeline starting in 2000.",6 Oct 2016
Petronas de Malasia invertirá US$22 millones en Argentina,"""Petronas está orgullosa de traer al país Petronas Syntium, su marca 
 insignia de lubricantes, diseñada exclusivamente para prevenir el excesivo 
 calor del ...",6 Oct 2016
Study Challenges Assumptions on Borneo Deforestation,"A general view shows Malaysia's landmark Petronas Twin Towers (2nd R) and 
 Kuala Lumpur. East Asia Pacific · Nothing to See Here: Southeast Asia 
 Flummoxed by ...",7 Oct 2016
Mercedes AMG Petronas wins 2016 F1 Constructors' World ...,"Mercedes AMG Petronas secured its third straight constructors' championship 
 during Sunday's Japanese Grand Prix, and to celebrate the team's 
 dominating ...",10 Oct 2016
Petronas Masih Minati Ladang Migas di Indonesia,"Zaini mengungkapkan, Petronas terus melakukan konsultasi dengan Satuan 
 Kerja Khusus Pelaksana Kegiatan Hulu Minyak dan Gas Bumi (SKK Migas), untuk 
 mencari ...",10 Oct 2016
Mercedes Mendominasi F1 Berkat Perusahaan Malaysia ...,"Seluruh personel Mercedes AMG Petronas Formula One Team merayakan 
 keberhasilan meraih titel konstruktor F1 2017 selepas balapan GP Jepang di 
 Sirkuit Suzuka, ...",10 Oct 2016
MotoGP champ Jorge Lorenzo tests for Mercedes-AMG ...,"During testing at Silverstone circuit, Lorenzo took the wheel of a Mercedes 
 AMG Petronas W05 Hybrid. Previously driven by Brit Lewis Hamilton to win 
 the ...",10 Oct 2016
Petronas shares knowledge on oil and gas industry,"KUCHING: Petroliam Nasional Berhad (Petronas) hosted a one-day workshop 
 with the media for knowledge sharing on the oil and gas industry and 
 provide the ...",12 Oct 2016
Mainstream media get 'Pandai' compliment from Petronas,"Pandai (right) gives his thumbs-up to the team that won the painting 
 competition during the media gathering themed 'Master Chef'. BINTULU: 
 Petronas is happy ...",13 Oct 2016
Malaysia: Hibiscus Petroleum to buy 50 per cent in Shell's four ...,"... Petroliam Nasional Bhd and consent of Petronas Carigali Sdn Bhd which 
 is a 50 per cent joint venture partner in the acquired assets, Hibiscus 
 said.",13 Oct 2016
Technip awarded subsea contract in Malaysia,"PARIS -- Technip has been awarded a subsea contract by PETRONAS Carigali 
 Sdn Bhd, (wholly owned subsidiary of PETRONAS), for the Samarang 
 Redevelopment ...",14 Oct 2016
PETRONAS terus bantu pelajar menerusi STEM,"Ketua Teknikal dan Operasi Institut Teknologi Petroleum PETRONAS, Azmee 
 Osman, berkata pengisian menerusi Program Sentuhan Ilmu PETRONAS (PSIP) 
 sejak tahun 2002 ...",15 Oct 2016
UTP VC becomes 2nd Malaysian admitted as William Pitt Fellow,"CAMBRIDGE: Universiti Teknologi Petronas (UTP) Vice Chancellor Datuk Ir 
 (Dr) Abdul Rahim Hashim, was admitted as a William Pitt Fellow last 
 Thursday; ...",15 Oct 2016
Naib Canselor UTP diterima Felo Pembroke College,"CAMBRIDGE: Naib Canselor Universiti Teknologi Petronas, (UTP) Datuk Dr 
 Abdul Rahim Hashim, 63, diterima sebagai Felo William Pitt, Pembroke 
 College di ...",15 Oct 2016
Trelleborg completes supply of floatover equipment for ...,"PETRONAS NC3 gas field, located in Block SK316, 200 km North of Bintulu, 
 Sarawak in Malaysia. Photo: Trelleborg. Olivier Beauclair, director for 
 platform ...",17 Oct 2016
Trelleborg delivers floatover components for Petronas platform,"Trelleborg has completed the supply of floatover equipment for Petronas' 
 NC3 gas field in block SK316, 200 km (124 mi) north of Bintulu, Sarawak.",18 Oct 2016
Asian Growth Accelerates As Carlson Rezidor Hotel Group ...,"... City Center in Malaysia with Masteron Sdn Bhd. The 166-room new build 
 hotel is strategically located 800 meters from the iconic Petronas Twin 
 Towers.",19 Oct 2016
PETRONAS bantu tingkat kecemerlangan pendidikan,"KERTIH: PETRONAS Chemicals Group Berhad (PCG) terus komited dalam membantu 
 meningkatkan kecemerlangan pendidikan menerusi pelbagai inisiatif, 
 khususnya di ...",20 Oct 2016
"Heart skips a Beethoven: The Malaysian Philharmonic Orchestra honours a 
 classical music giant","... Philharmonic Orchestra performs gems composed by classical music 
 maestro Beethoven today and tomorrow at Dewan Filharmonik Petronas in Kuala 
 Lumpur.",20 Oct 2016
Petronas to pay government RM13 billion as dividend in 2017,"Petronas, as the company is known, has said it will pay RM16 billion to the 
 government this year. Addressing reporters after the country's 2017 Budget 
 was ...",21 Oct 2016
"5 other things that they need to destroy to get rid of Mahathir’s legacy 
 (other than KLCC)","We should actually blow it up. The Kuala Lumpur International Airport 
 (KLIA), the Petronas Twin Towers, all these things are very bad you know.” 
 – Tun Mahathir, ...",21 Oct 2016
Sabah terus terima manfaat program PETRONAS - Musa,"KOTA KINABALU: PETRONAS terus menjadi tunjang keberhasilan pelbagai usaha 
 jangka panjang negeri ini, termasuk aspek pendidikan, pembangunan belia dan 
 mutu ...",22 Oct 2016
Secret deal to change Kings Cross forever,"... Sydney's exclusive high-rise hub, with a secret $500 million deal to 
 build two residential tower blocks modelled on Malaysia's Petronas Towers 
 (inset).",23 Oct 2016
"Cub Prix: Takhta CP130 sah milik Kasma, dinobat juara termuda","KUALA LUMPUR: Pelumba PETRONAS Yamaha Maju Motor, Kasma Daniel Kasmayudin, 
 dinobatkan juara keseluruhan CP130 Kejuaraan Cub Prix AAM Malaysia PETRONAS 
 2016, ...",23 Oct 2016
Radisson Red to open Kuala Lumpur hotel | News,"The 166-room new build hotel is strategically located 800 meters from the 
 iconic Petronas Twin Towers and is expected to open in 2022.",23 Oct 2016
AirAsia offers up to 50 pct discount,"Petronas Chemicals catat untung bersih 10 kali ganda kepada RM1.86 bilion. 
 Ini menyaksikan untung bersih kumpulan bagi tempoh tersebut meningkat 10 
 kali ...",23 Oct 2016
KTM-Werksfahrer Brad Binder verrät seine Sieg-Taktik,"Moto3 2021 Red Bull Ring - Petronas SRT Highlights. Mehr Videos · Speedweek 
 auf Facebook · Speedweek auf Twitter · RSS Feed abonnieren · Thema der 
 Woche ...",23 Oct 2016
"Aboriginal, environmental groups to sue Canada over Petronas LNG project","The lawsuits will name Malaysian state oil firm Petroliam Nasional Berhad 
 (Petronas), which owns a majority stake in the project, as an associated 
 party, ...",25 Oct 2016
Morshidi Ghani appointed as Petronas board of directors ...,"KUCHING: State Secretary Tan Sri Datuk Amar Mohamad Morshidi Abdul Ghani 
 has received an appointment letter from Petronas to be a member of its 
 board of ...",25 Oct 2016
"Malaysia government-linked firms cut 6,170 jobs","Last month, Petronas President & CEO Wan Zulkiflee Wan Ariffin declined to 
 comment on reports that Petronas might lay-off more employees soon.",26 Oct 2016
Petronas decision on Rapid deal with Aramco in Dec?,"KUALA LUMPUR: Petroliam Nasional Bhd (Petronas) is said to be making a 
 final investment decision in December to partner with Saudi Arabian Oil Co 
 (Saudi ...",27 Oct 2016
Petronas reports fatality at Kertih gas processing complex,"(Petronas), is investigating the cause of an unidentified incident at its 
 Gas Processing Kerith (GPK) complex in Kertih, Terengganu, Malaysia. Oct 
 27th, 2016.",27 Oct 2016
Penutupan sementara jualan NGV di 67 stesen PETRONAS,"KUALA LUMPUR: PETRONAS Dagangan Berhad (PDB) mengumumkan penutupan 
 sementara jualan gas asli (NGV) di 67 stesennya. Ia merangkumi stesen 
 PETRONAS yang ...",29 Oct 2016
Territorial Sea Act null and void?,"An offshore oil rig like those constructed by Petronas within 12 nautical 
 miles of the coast of Sarawak. — Bloomberg photo. ON June 22, 2012, Sarawak 
 and ...",30 Oct 2016
Sepang: Johann Zarco erobert zweiten Moto2-WM-Titel,"Petronas SRT. 10.7K subscribers. 2021 Styrian GP Highlights: Moto2. Info. 
 Shopping. Tap to unmute. More videos. More videos. Your browser can't play 
 this ...",30 Oct 2016
2.000 CCTV Pantau Sekitar Menara Kembar Petronas,"Laporan: Aqsa Riandy Pananrang/ Tribun Timur. Makassar, Tribun - Menara 
 Kembar atau Twin Tower Petronas di Kuala Lumpur City Center (KLCC) punya 
 banyak ...",31 Oct 2016
Petronas Dagangan to finish NGV maintenance ASAP ...,"The shutdown followed after the death of a man when an NGV tank exploded at 
 a Petronas fuel station in Taman Mount Austin on October 25. “We are also 
 ensuring ...",2 Nov 2016
Toto Wolff not commenting on Petronas exit rumours,"That could have implications for Petronas, the government-owned Malaysian 
 oil company that sponsors not only the race near Kuala Lumpur but also 
 Mercedes.",2 Nov 2016
Ramdan selesa 'tutup mulut' mengenai masa depan,"A Moto2 Petronas AMH, Ramdan Rosli ditempat ke-12 pada perlumbaan grandprix 
 MotoGP 2016 di Litar Antrabangsa Sepang (SIC). - Foto Osman Adnan.",2 Nov 2016
2016 Malaysian MotoGP draws record crowd of 160k - paultan ...,"In the Moto2 class, Hafizh Syahrin of Petronas Raceline Malaysia claimed 
 fifth place while Ramdan Rosli of Petronas AHM Malaysia, another wildcard 
 entrant, ...",2 Nov 2016
Seven Sabah schools in Petronas competition,"KOTA KINABALU: Seven schools from Sabah will be competing in this year's 
 PETRONAS All About Youth (AAY) competition, which kicked off recently with 
 an ...",3 Nov 2016
"Tiada NGV, perkhidmatan MyBAS terjejas","Masalah ini berlaku berikutan penutupan sementara perkhidmatan tenaga gas 
 asli (NGV) di 67 stesen minyak PETRONAS di Lembah Klang, Negeri Sembilan 
 dan Johor ...",3 Nov 2016
Woodfibre set to build Canada's first LNG export project,"In September, Canada approved a proposed C$36 billion, 
 12-million-tonne-a-year LNG project by Petroliam Nasional Berhad. But 
 Petronas, as the Malaysian state- ...",4 Nov 2016
NGV kembali operasi dalam dua bulan,"""Ketika ini, 61 daripada 128 stesen PETRONAS yang menawarkan perkhidmatan 
 NGV masih beroperasi, selain penutupan sementara tidak membabitkan bahan 
 api ...",7 Nov 2016
"Petronas to add Kimanis crude to Malaysian crude oil basket from January 
 2017 - document","Petronas will add the Kimanis crude grade to the basket that is currently 
 made up of its three flagship grades Labuan, Kikeh and Miri Light crude.",8 Nov 2016
"OceanMight sees 400,000 hours of zero LTI for Sabah project","Kak Beng (seventh left), Pok Tong (second right) and other officials from 
 OceanMight, Repsol, PETRONAS Carigali & Malaysia Petroleum Management 
 during the ...",8 Nov 2016
Maybank named employer of choice among graduates,"... followed closely by first runner-up audit and assurance and tax and 
 consulting services provider PwC and second runner-up oil and gas company 
 Petronas.",8 Nov 2016
Turkmenistan wants greater Petronas participation,"In a joint press conference yesterday, Najib said visiting Turkmenistan 
 President Gurbanguly Berdimuhamedov also wanted Petronas, which has 
 invested some US$10 ...",9 Nov 2016
"Pertamina Gandeng Petronas Pasok BBM, Bagaimana ...","Liputan6.com, Jakarta - PT Pertamina (Persero) bekerjasama dengan Petronas 
 untuk memasok Bahan Bakar‎ Minyak (BBM) di perbatasan Indonesia dengan 
 Malaysia.",9 Nov 2016
"Moto3, Herrera with Team AGR and KTM in 2017","SRT team does not deny Petronas' possible farewell and considers Dixon 
 for... MotoGP: Marini: ""It would be romantic if Rossi returned to the 
 official team.",9 Nov 2016
