Title,Content,Date
Petronas and CNOOC ink MoU to pursue cleaner energy ...,"KUALA LUMPUR (March 15): Petroliam Nasional Bhd (Petronas) has inked a 
 memorandum of understanding (MoU) with China National Offshore Oil Corp 
 (CNOOC) to ...",15 Mar 2021
Petronas and China's CNOOC expand ties - News for the ...,"Malaysia's Petronas and China National Offshore Oil Corporation (CNOOC) 
 will expand their ties in the energy sector through closer collaboration 
 beyond ...",16 Mar 2021
Petronas renews listing of US$15b bonds on Hong Kong ...,"KUALA LUMPUR (March 16): Petroliam Nasional Bhd (Petronas) has announced 
 the Hong Kong listing renewal of its wholly-owned subsidiary's Petronas 
 Capital ...",16 Mar 2021
"Petronas, CNOOC Plan LNG Bunkering Cooperation","Energy companies Petronas and China National Offshore Oil Corp (CNOOC) are 
 planning to work together on the development of LNG as a bunker fuel.",16 Mar 2021
"UPDATE 1-Malaysia's Petronas prices $600 mln bond offering at premium to 
 U.S. paper","It said the issuance marks the first corporate bond issued by wholly owned 
 subsidiary Petronas Energy Canada Ltd, which focuses on the development 
 and ...",17 Mar 2021
PETRONAS leads charge towards net zero carbon emissions,"PETRONAS Group Health, Safety, Security & Environment vice-president Dzafri 
 Sham Ahmad explains that climate change not only requires businesses to 
 embrace the ...",18 Mar 2021
"FIRST LOOK: Fastest ever F1 street circuit revealed for Saudi Arabian Grand 
 Prix in Jeddah","citi. petronas. Latest News · Video · Drivers · Teams · Schedule · 
 Standings · 2021 Season · Driver Standings · Constructor Standings · 
 Archive 1950-2020 ...",18 Mar 2021
Velesto clinches RM85m drilling services project from ...,"27 million) from Petronas Carigali Sdn Bhd for the provision of jack-up 
 drilling services. In a stock exchange filing, the group said the job was 
 awarded to its ...",19 Mar 2021
Velesto wins contract from Petronas Carigali,"KUALA LUMPUR: Velesto Energy Bhd has secured contracts worth US$20.76mil 
 (RM85mil) from Petronas Carigali Sdn Bhd for jack-up drilling services.",20 Mar 2021
Petronas lines up Velesto rigs,"Malaysia's national upstream company Petronas Carigali has secured two 
 jack-up rigs from compatriot Velesto Drilling for wells this year.",21 Mar 2021
Former Petronas' top executive succeeds Sapura Energy's Shahril Shamsuddin,"Sapura Energy said Shahril would be succeeded by Datuk Mohd Anuar Taib, a 
 former Petronas top executive who would be group CEO on March 23. KUALA 
 LUMPUR: Sapura ...",22 Mar 2021
Petronas looking at more local O&G participation,"JUDGING by recent events, national oil company Petroliam Nasional Bhd 
 (Petronas) appears to be prioritising the domestic oil and gas (O&G) sector.",23 Mar 2021
Velesto's outlook positive as Petronas ramps up spending,"VELESTO Energy Bhd is expected to secure more short-term contracts in line 
 with Petroliam Nasional Bhd's (Petronas) propensity to spend on capital ...",23 Mar 2021
Uzma bags RM180m contract from Petronas Carigali,"KUALA LUMPUR (March 23): Oil and gas contractor Uzma Bhd has bagged a 
 three-year contract from Petronas Carigali Sdn Bhd worth RM180 million.",23 Mar 2021
Ex-Petronas head takes helm of Sapura Energy - News for the ...,"Petronas' former upstream head Anuar Taib will take over the running of 
 Malaysian upstream player and leading offshore fabricator Sapura Energy as 
 chief ...",24 Mar 2021
Uzma unit bags contract from Petronas Carigali,"By AZALEA AZUAR · UZMA Bhd's wholly-owned subsidiary, Uzma Engineering Sdn 
 Bhd, has won a three-year contract from Petroliam Nasional Bhd's (Petronas) 
 subsidiary ...",24 Mar 2021
Cement producers await major infrastructure projects,"NEWS: Petronas CEO: 'Exploration is not dead'. 27 Aug | 08:16pm. News, 
 Featured · NEWS: Oil seen hovering at US$55-US$60 per barrel. 27 Aug | 
 12:40pm.",24 Mar 2021
"Sergio Pérez - News, Biography & Race results 2021","Alfa Romeo Racing Orlen · Alpine · Aston Martin Cognizant · Haas F1 Team · 
 McLaren · Mercedes-AMG Petronas · Red Bull Racing · Scuderia AlphaTauri 
 Honda ...",24 Mar 2021
Riparte lo spettacolo dei motori con il mondiale di Formula 1 2021,"Tutte le scuderie F1 2021 · Mercedes AMG Petronas Formula One Team · Red 
 Bull Racing · McLaren F1 Team · Aston Martin F1 Team · Alpine F1 Team ...",24 Mar 2021
Malaysia's Petronas hails another floating LNG world first,"Malaysia's national oil company Petronas has become the first global energy 
 company to produce liquefied natural gas from two floating facilities 
 following ...",25 Mar 2021
Petronas picks Uzma for drilling services,"Petronas Carigali has awarded Malaysian contractor Uzma a three-year 
 contract worth 180 million ringgit (US$43.53 million) for electric wireline 
 logging ...",25 Mar 2021
"Gp Bahrain - Alonso per superare Schumacher, Ocon per continuare la striscia","Tutte le scuderie F1 2021 · Mercedes AMG Petronas Formula One Team · Red 
 Bull Racing · McLaren F1 Team · Aston Martin F1 Team · Alpine F1 Team ...",25 Mar 2021
No more Petronas tenders and contracts for Deleum unit until ...,"KUALA LUMPUR (March 26): Deleum Bhd said Petronas Nasional Bhd (Petronas) 
 has suspended its 60%-owned subsidiary, Deleum Primera Sdn Bhd, from 
 participating ...",26 Mar 2021
Gp Bahrain - Verstappen davanti a tutti nelle due sessioni,"Tutte le scuderie F1 2021 · Mercedes AMG Petronas Formula One Team · Red 
 Bull Racing · McLaren F1 Team · Aston Martin F1 Team · Alpine F1 Team ...",26 Mar 2021
Gp Bahrain - Libere - Alfa Romeo ancora protagonista,"Tutte le scuderie F1 2021 · Mercedes AMG Petronas Formula One Team · Red 
 Bull Racing · McLaren F1 Team · Aston Martin F1 Team · Alpine F1 Team ...",27 Mar 2021
Petronas announces new oil and gas discovery in offshore Miri,"Petronas said that PTTEP Sarawak Oil Ltd as the operator holds a 59.5% 
 stake. MOECO Oil (Sarawak) Sdn Bhd holds 25.5%, while Petronas Carigali Sdn 
 Bhd, a ...",30 Mar 2021
TeamViewer to enter landmark partnership with Mercedes ...,"TAMPA BAY, Fla., March 30, 2021 /PRNewswire/ -- The Mercedes-AMG Petronas 
 Formula One Team and Mercedes-EQ Formula E Team are proud and delighted to 
 jointly ...",30 Mar 2021
New oil and gas discovery by Petronas,"KUALA LUMPUR: Petroleum Nasional Bhd (Petronas) has made a new oil and gas 
 discovery in the Sirung-1 wildcat exploration well of Block SK405B 
 Production ...",31 Mar 2021
Malaysia's Petronas declares force majeure at Myanmar gas ...,"KUALA LUMPUR: Malaysia's state energy firm Petronas said on Friday that its 
 Myanmar unit had declared force majeure on its Yetagun field on Thursday 
 due to ...",3 Apr 2021
Petronas ceases gas production in offshore Myanmar,"Petroliam Nasional Bhd's (Petronas) subsidiary, PC Myanmar (Hong Kong) Ltd 
 (PCML) declares force majeure on its Yetagun gas production field in the 
 Andaman Sea, ...",4 Apr 2021
Huge capex cuts in global O&G upstream in 2020: Petronas,"This was less than half than the peak in 2014, Petroliam Nasional Bhd 
 (Petronas) executive vice president and chief executive officer (upstream) 
 Adif ...",5 Apr 2021
Malaysia via Petronas formalises landmark O&G agreement ...,"KUALA LUMPUR (April 5): Petroliam Nasional Bhd (Petronas) and Brunei's 
 Ministry of Energy today signed a landmark unitisation agreement (UA), ...",5 Apr 2021
"ECRL goes back to original alignment, will now cost RM50b","NEWS: Petronas CEO: 'Exploration is not dead'. 27 Aug | 08:16pm. News, 
 Featured · NEWS: Oil seen hovering at US$55-US$60 per barrel. 27 Aug | 
 12:40pm.",5 Apr 2021
Miller operato con successo per sindrome compartimentale,"Ecco perché Petronas non ha ancora firmato nessun pilota per il 2022 Prime. 
 Ecco perché Petronas non ha ancora firmato nessun pilota per il 2022.",6 Apr 2021
"Wisma Putra: Envoy’s meet with Myanmar minister on behalf of Petronas unit, 
 not recognition of military junta","The Malaysian Foreign Ministry (Wisma Putra) said the meeting was held to 
 convey to MOEE the decision of Petronas Carigali Myanmar (Hong Kong) Ltd 
 (PCML), ...",8 Apr 2021
"Boost investments to cash in on new gas finds, say experts","One expert also pointed to a lack of leadership and direction in the 
 national oil company, Petronas, for offshore oil explorations.",9 Apr 2021
Ricciardo: alcuni idioti in F1 usano gli incidenti come strategia social,"Tutte le scuderie F1 2021 · Mercedes AMG Petronas Formula One Team · Red 
 Bull Racing · McLaren F1 Team · Aston Martin F1 Team · Alpine F1 Team ...",10 Apr 2021
India's Tata ends talks with Petronas over US$2b investment ...,"KUALA LUMPUR (April 12): Negotiations between Petroliam Nasional Bhd 
 (Petronas) and India's Tata group over an investment of almost US$2 billion 
 in a ...",12 Apr 2021
"Petronas partners UK-listed firm, says looking to create value ...","KUALA LUMPUR (April 12): Petroliam Nasional Bhd (Petronas), which is 
 partnering UK-listed IT firm AVEVA Group plc in the former's digital 
 transformation ...",12 Apr 2021
Reservoir Link wins three-year Petronas Carigali well repair ...,"KUALA LUMPUR: Reservoir Link Energy Bhd said it has secured a three-year 
 contract from Petronas Carigali Sdn Bhd to provide well leak repair 
 equipment and ...",12 Apr 2021
Reservoir Link Energy rises after securing contract from ...,"... Reservoir Link Sdn Bhd had received a letter of award for the provision 
 of well leak repair equipment and services from Petronas Carigali on March 
 22.",13 Apr 2021
Reservoir Link wins five-year umbrella contract from Petronas,"Earlier this week, Reservoir Link also announced that it had secured a 
 three-year contract from Petronas Carigali Sdn Bhd for the provision of 
 well leak ...",14 Apr 2021
Petronas Awards Well Intervention Contract,"Petronas (6033:KL) has awarded Welltec an exclusive three-year intervention 
 contract across Malaysia, Welltec reported Tuesday.",14 Apr 2021
"SapuraOMV, Petronas exploring stake buy in Dorado oil ...","KUALA LUMPUR (April 14): Petroliam Nasional Bhd (Petronas) and SapuraOMV 
 are said to be among the potential buyers of a non-operated equity stake in 
 the ...",14 Apr 2021
Gp Emilia Romagna - Alfa Romeo ad Imola per migliorare il buon inizio,"Tutte le scuderie F1 2021 · Mercedes AMG Petronas Formula One Team · Red 
 Bull Racing · McLaren F1 Team · Aston Martin F1 Team · Alpine F1 Team ...",14 Apr 2021
Petronas picks exclusive downhole contractor,"Petronas has awarded Welltec an exclusive three-year contract as sole 
 provider of downhole conveyance and powered mechanical services in both 
 Peninsular and ...",16 Apr 2021
Petronas Charters Maersk Drillship for Ultra-Deepwater Well ...,"Petronas' Gabon subsidiary PC Gabon Upstream has chartered Maersk 
 Drilling's deepwater drillship for one exploration well in Gabon.",16 Apr 2021
Petronas Gas says its regas terminals' capacity fully booked,"KUALA LUMPUR (April 20): The capacity of Malaysia's two regasification 
 terminals in Melaka and Johor has been fully booked via long-term 
 contracts, Petronas ...",20 Apr 2021
Petronas starts production at Turkmenistan field — report,"KUALA LUMPUR (April 20): Petroliam Nasional Bhd (Petronas) is ready to 
 start production from its Garagol Deniz West field in the Turkmenistan area 
 of the ...",20 Apr 2021
Petronas Gas sets aside up to RM1.3bil capex for 2021,"KUALA LUMPUR: Petronas Gas Bhd has set aside RM1.2 billion-RM1.3 billion in 
 capital expenditure (capex) this year. This was more than the RM1.1 
 billion ...",20 Apr 2021
Malaysia's Petronas raises $3 bln from bond offering,"KUALA LUMPUR, April 23 (Reuters) - Malaysia's national oil company 
 Petroliam Nasional Berhad, or Petronas, said on Friday it had raised $3 
 billion from a ...",22 Apr 2021
Petronas launches new PSC terms for small field development,"Petronas senior vice president of Malaysia Petroleum Management, Mohamed 
 Firouz Asnan, said: “The award of the cluster of fields under the 
 much-anticipated new ...",22 Apr 2021
Petronas Chemicals budgets up to RM2.6bil capex for 2021,"Petronas Chemicals Group Bhd (PCG) plans to spend RM2.5 billion to RM2.6 
 billion in capital expenditure (capex) this year. KUALA LUMPUR: Petronas 
 Chemicals ...",22 Apr 2021
Petronas prices US$3bil bond offering,"KUALA LUMPUR: Petroliam Nasional Bhd (Petronas) has successfully priced a 
 US$3.0 billion (US$1=RM4.11) dual-tranche senior bond offering, comprising 
 US$1.25 ...",23 Apr 2021
Petronas prices US$3b bond offering,"KUALA LUMPUR (April 23): Petroliam Nasional Bhd (Petronas) said today it 
 had priced a US$3 billion (about RM12.33 billion) dual-tranche senior bond 
 offering ...",23 Apr 2021
Petronas Dagangan budgets RM500mil capex for retail ops in FY21,"Petronas Dagangan head of retail business Khalil Muri said the capex will 
 be spent to renew some petrol stations, acquire new strategic sites and 
 enhance the ...",24 Apr 2021
Malaysia's Petronas exports LNG in ISO tanks to China,"With the start up of operations at Petronas' ISO tank filling facility at 
 Pengerang, Malaysia is now poised to strengthen its position as an LNG ISO 
 tank ...",26 Apr 2021
Tech meets purpose at Petronas Ventures,"It has been 18 months since national energy company Petroliam Nasional Bhd 
 (Petronas) announced its foray into the venture capital space with the 
 setting up ...",26 Apr 2021
Petronas starts innovative LNG exports to China,"Malaysia's national oil company Petronas has started exporting liquefied 
 natural gas in ISO tanks from its Pengerang filling facility, southern 
 Malaysia to ...",27 Apr 2021
