Title,Content,Date
Battery Reality: There's Nothing Better Than Lithium-Ion ...,"Battery Reality: There's Nothing Better Than Lithium-Ion Coming Soon. 
 Falling prices and sunk costs mean that the reigning storage technology has 
 a lasting lead ...",3 Apr 2019
World first' grid-scale lithium-vanadium hybrid project will be ...,"Various industry sources and analysts have commented that combining lithium 
 for high power applications and flow batteries for capacity or energy ...",3 Apr 2019
New Thermal Battery Could Be A 'Game Changer' For Storing Renewable Energy,"The thermal battery has similar functionality to lithium-ion and lead-acid 
 batteries; it can take any form of electrical input and create 
 alternating ...",3 Apr 2019
"El litio cambia al noroeste, entre inversiones y alerta ambiental","La concesionaria del salar es Livent, de la norteamericana FMC Lithium, que 
 históricamente producía cerca de 15.000 toneladas anuales. Luego de que 
 terminara ...",3 Apr 2019
"Electric car battery with 600 miles of range? This startup claims to have 
 done it","Innolith, a Swiss startup, says its new high-density lithium-ion batteries 
 can do just that. The company claims to have made the world's first 1,000 
 Wh/kg ...",4 Apr 2019
"Saft, Tianneng plan 5.5 GWh lithium-ion venture in China","Saft, Tianneng plan 5.5 GWh lithium-ion venture in China. Saft, a 
 subsidiary of French oil giant Total, is joining forces with Chinese 
 storage specialist ...",4 Apr 2019
Battery Minerals - A View on Lithium Brine Projects in Latin ...,"What's in a lithium-ion battery? Lithium appears as a first choice in 
 battery production, for being the lightest metal and an excellent conductor 
 of electricity ...",4 Apr 2019
China scrambles to tap EV battery recycling opportunity,"Not only does this pose an environmental problem: Lithium-ion batteries, 
 the most common type used in electric cars, can be highly toxic if 
 damaged, ...",4 Apr 2019
"The elements used in batteries of the past, present, and future","Some elements, like lithium and nickel, can be used to make many types of 
 batteries. Others like, vanadium and cadmium, are, as of today, only used 
 in one ...",4 Apr 2019
Exclusive: United States sets sights on China in new electric vehicle push,"(Reuters) - U.S. government officials plan to meet with executives from 
 automakers and lithium miners in early May as part of a first-of-its-kind 
 effort to ...",5 Apr 2019
Japan's Mitsui injects $30m into Sigma's lithium project in ...,"Japan's Mitsui & Co. will invest $30 million in Sigma Lithium Resources' 
 (TSX-V: SGMA) project in Brazil, as demand for the metal used in the 
 batteries that ...",5 Apr 2019
Volkswagen inks 10 year lithium supply deal with China's Ganfeng,"The two firms have signed memorandum of understanding for long-term lithium 
 supplies, VW said in a statement without disclosing the financial terms of 
 the deal.",6 Apr 2019
"In the battery materials world, the anode's time has come","Amprius's silicon anode in a lithium-ion battery helped power Airbus's 
 Zephyr S pseudosatellite, depicted here, for more than 25 days above 21 
 km, ...",7 Apr 2019
Piedmont Lithium Project Development Update,"Piedmont Lithium Project Development Update. Land position increased by a 
 further 15% to 2,105 acres; Initial Mineral Resource estimate at Central 
 property ...",8 Apr 2019
How we get to the next big battery breakthrough,"There isn't a one-size-fits-all lithium-ion battery. Every battery has two 
 electrodes: a cathode and an anode. Most anodes of lithium-ion batteries 
 are made of ...",8 Apr 2019
"Tesla kooperiert mit Fiat, Kobalt in Batterien | 16. Folge","European Lithium plant Abbau in Österreich (Energyload); sonnen schafft 
 Siegel für Heimspeicher ohne Kobalt (Energyload); Berlin: Dampfer sind für 
 33% der ...",8 Apr 2019
Green Cubes Technology Brings Sustainable Lithium ...,"These lithium battery systems provide higher equipment performance at a 
 lower cost and dramatically reduce the environmental impact of battery 
 powered systems.",9 Apr 2019
UPDATE 1-Portugal plans to open lithium licensing auction in May - minister,"LISBON, April 10 (Reuters) - Portugal hopes to launch an international 
 auction of lithium exploration licences next month, with bidders expected 
 to commit ...",10 Apr 2019
"New $135m battery research centre puts Australia at 'cutting edge' of 
 global lithium industry","A new national lithium research hub in Western Australia is hoped to take 
 the state a step closer to developing a battery manufacturing industry.",10 Apr 2019
Lithium Mine To Open In North Carolina: Only One Of Its Type In U.S.,"""Piedmont plans to extract lithium from mineral deposits in Gaston County, 
 25 miles west of Charlotte, in what geologists call the Carolina 
 Tin-Spodumene Belt.",10 Apr 2019
Rock Tech Lithium Inc. Letter to Shareholders,"A few days ago, Volkswagen made a groundbreaking announcement of a 
 long-term lithium supply agreement with a major lithium producer. This 
 important development ...",10 Apr 2019
The Future of Lithium-Ion Batteries: Can They Really Change ...,"Lithium-ion batteries are indispensable today when we talk about the life 
 quality of people in modern society. It can easily be called a dominant 
 technology ...",11 Apr 2019
Orocobre Limited – Naraha Lithium Hydroxide Plant Approved,"Feedstock for the Naraha Lithium Hydroxide Plant will be sourced from the 
 Olaroz Lithium Facility's Stage 2 Expansion that will produce primary grade 
 (>99.0% Li ...",11 Apr 2019
Global lithium supply developing at accelerating pace on ...,"Growing demand for lithium compounds used in lithium-ion (li-ion) batteries 
 such as lithium carbonate and lithium hydroxide over the past three years 
 has ...",11 Apr 2019
This Solid-State Lithium Ion Battery Is Tailor-Made for Medical ...,"But lithium ion batteries can meet many of the needs of medtech and provide 
 the high energy and charge capacity necessarily for devices ranging from 
 heart ...",12 Apr 2019
When Lithium-ion became the new normal,"In his first comparative chart, in 2014, lithium-ion batteries were four 
 times the cost of valve regulated lead acid (VRLA) Three years ago, the 
 normalized cost ...",12 Apr 2019
"China's General Lithium to launch 60,000 T spodumene converter by end-2020","SHANGHAI, April 12 (Reuters) - General Lithium Corp, China's fourth-biggest 
 lithium producer, plans to start building a plant to convert mineral ore 
 to ...",12 Apr 2019
Savannah Resources to take full control of lithium mine in ...,"Multi-commodity developer Savannah Resources (AIM:SAV) will become the sole 
 owner of Mina do Barroso lithium project in Portugal through an all-share 
 offer ...",15 Apr 2019
Company wants to mine for lithium in Gaston,"This area of North Carolina has a history of lithium mining. It sits along 
 what's been identified as the Carolina Tin-Spodumene Belt, the only one of 
 its kind ...",15 Apr 2019
Neo Lithium Announces Submission of its Environmental ...,"Neo Lithium Announces Submission of its Environmental Impact Assessment 
 (“EIA”) for Construction of its 3Q Project. April 15, 2019 08:00 ET | 
 Source: Neo ...",15 Apr 2019
New Lithium Metal Batteries Can Power Drones for Longer,"The quadcopter flew 70 percent longer than the one powered by a lithium-ion 
 battery.",16 Apr 2019
New way to create fast-charging lithium-ion batteries discovered,"A lithium-ion battery charges and discharges as lithium ions move between 
 two electrodes, called an anode and a cathode. Agencies The electrodes were 
 able to ...",16 Apr 2019
American Lithium Reports Highest Grade Assay To-Date and,"American Lithium Reports Highest Grade Assay To-Date and Expands Discovery 
 to Over 2.5 km Strike at TLC Project. April 16, 2019 09:00 ET | Source: 
 American ...",16 Apr 2019
Daimler takes minority stake in Sila Nanotechnologies; next ...,"Founded in 2011, Sila Nano is a developer of new battery materials which 
 outperform existing lithium-ion technologies. Along with the acquisition of 
 the ...",16 Apr 2019
Nalco to make lithium ion cells after tech transfer deal with Isro,"On a diversification spree, National Aluminium Company (Nalco) has decided 
 to launch a new stream of business- setting up a production line for 
 lithium ion ...",17 Apr 2019
Better method to recycle and renew used cathodes from ...,"Researchers have improved their recycling process that regenerates degraded 
 cathodes from spent lithium-ion batteries. The new process is safer and 
 uses less ...",17 Apr 2019
Researchers improve method to recycle and renew used ...,"It replenishes lithium ions that cathodes lose over extended use and ... 
 from spent lithium ion batteries and then mixing them with a eutectic 
 lithium salt ...",17 Apr 2019
UCSD researchers improve method to recycle and renew ...,"It replenishes lithium ions that cathodes lose over extended use and ... 
 from spent lithium-ion batteries and then mixing them with a eutectic 
 lithium salt ...",18 Apr 2019
MGX Minerals Announces Breakthrough in Development of ...,"... long-lasting silicon anode that will aide in the development of next 
 generation lithium-ion batteries capable of quadrupling energy density from 
 the ...",18 Apr 2019
Mullen's Qiantu K50 electric sports car: Here's how they plan to build it,"It features a 70-kWh T-shaped lithium-ion battery with much of the weight 
 shifted to the rear of the vehicle. Qiantu achieves weight savings via 
 an ...",18 Apr 2019
Corde à sauter Smart Rope ROOKIE de Tangram Factory ...,"Compatibilité Bluetooth : Bluetooth 4.0. Source d'alimentation : 
 Alimentation par batterie. Batteries : CR2032 Lithium. Autonomie : Environ 
 6 mois.",19 Apr 2019
"My 1st Time Charging With Electrify America: The Good, The Bad, & The Ugly","... The California Blackout That Wasn't · Using Direct Lithium Extraction 
 To Secure U.S. Supplies · Ford Books 120,000 Reservations For F-150 
 Lightning ...",21 Apr 2019
New technique produces longer-lasting lithium batteries ...,"Engineers develop a nano-coating of boron nitride to stabilize solid 
 electrolytes in lithium metal batteries, increasing battery life while 
 ensuring battery ...",22 Apr 2019
"Electric Cars Gain Traction, But Challenges Remain","Today's lithium-ion technology is reaching its limit. Other battery 
 technologies are in R&D and not expected for some time. “The energy density 
 of the lithium- ...",22 Apr 2019
"Solid-state battery — the successor to Li-ion — takes another step closer 
 to our smartphones","STRN Excessive lithium-metal dendrite growth can short-circuit a battery. 
 Today's Li-ion batteries sidestep the dendrite issue by using liquid 
 electrolytes for ...",23 Apr 2019
QMC Reports Lithium Assay Results to 2.79% Li2O From ...,"The Irgon Lithium Mine Property hosts numerous spodumene-bearing pegmatite 
 dikes in addition to the Irgon Dike. QMC has now received significant 
 assay ...",24 Apr 2019
Sudbury lithium miner aims to take its place on battery production stage,"Frontier Lithium's PAK deposit. A Sudbury lithium exploration company has 
 struck a partnership with Queen's University and Glencore to devise a way 
 to produce ...",24 Apr 2019
A close look at lithium batteries: Fluorescence probe shows ...,"Fluorescence probe shows the distribution of active lithium species on 
 lithium metal anodes. Date: April 24, 2019; Source: Wiley; Summary: To 
 better analyze the ...",24 Apr 2019
